reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,platform,package_name,rating,author,updated
d79b6740-25e8-4a0f-b8e4-f05aa5bdc616,토토로,사용하기 편리하고 디자인이 좋네요,5,0,2025-08-22 16:01:46,안녕하세요 고객님. KB차차차를 편하게 쓰시고 보기에도 좋다고 해주시니 저희 마음까지 따뜻해졌습니다. 앞으로도 고객님 일상에 자연스럽게 도움이 될 수 있는 KB차차차가 되겠습니다! 감사합니다.,2025-09-11 17:04:47,Android,kr.co.kbc.cha.android,5,토토로,2025-08-22 16:01:46
ca2c933c-0470-490c-946c-3f0979310b5a,후루루룩맨,좋습니다,5,0,2025-08-22 16:01:40,안녕하세요 고객님. 좋다고 해주신 순간이 저희에게는 최고의 시동 버튼입니다. 앞으로도 신뢰와 편리함을 가득 안겨드릴 수 있도록 항상 노력하겠습니다. 앞으로도 많은 이용 부탁드립니다. 감사합니다!,2025-09-11 17:14:28,Android,kr.co.kbc.cha.android,5,후루루룩맨,2025-08-22 16:01:40
7f531bb9-157e-4c3d-96ca-e01bc997534e,와우,중고차매매할때 도움되는 어플,5,0,2025-08-22 16:01:22,안녕하세요 고객님. 중고차 매매는 사실 작은 차이에도 고민이 커지기 마련이죠. 저희 앱이 도움이 되셨다니 큰 힘이 됩니다. 차를 구매하기로 결심하신 순간부터 거래를 마무리 하는 순간까지 든든한 내비게이션 처럼 옆에서 안내해드릴 수 있도록 앞으로도 열심히 달려보겠습니다. 감사합니다^^,2025-09-11 17:14:39,Android,kr.co.kbc.cha.android,5,와우,2025-08-22 16:01:22
9ec5e2ad-1bcf-4c3c-9193-9de94b9704e5,ch park,좋아툐,5,0,2025-08-22 16:01:17,안녕하세요 고객님. 짧은 한 마디지만 고객님의 마음담긴 응원이 저희에겐 긴 여정을 달려나갈 수 있는 큰 원동력이 됩니다. 앞으로도 더 만족스러운 서비스로 보답드리겠습니다!,2025-09-11 17:14:52,Android,kr.co.kbc.cha.android,5,ch park,2025-08-22 16:01:17
b965ec6f-e03f-4d77-876e-b13ce3ce79d6,용용용,좋아요,5,0,2025-08-22 16:01:00,"안녕하세요 고객님. '좋다'라는 짧지만 강렬한 그 한 마디가 저희에게는 큰 힘이 됩니다. 고객님의 믿음에 보답할 수 있도록 더 쉽고, 신뢰할 수 있는 KB차차차가 되겠습니다!",2025-09-11 17:15:02,Android,kr.co.kbc.cha.android,5,용용용,2025-08-22 16:01:00
014a92e7-11c3-4d17-b8c1-c20fac750521,cuntk kuff,국가대표 중고차 사이트 차차차! ㅎㅇㅌ,5,0,2025-08-16 10:58:46,안녕하세요 고객님. 국가대표라는 응원을 들으니 마음이 뭉클해지네요. 응원해주신 덕분에 저희는 오늘도 내일도 늘 최선을 다하겠습니다. 감사합니다!,2025-09-11 17:15:16,Android,kr.co.kbc.cha.android,5,cuntk kuff,2025-08-16 10:58:46
d71cc287-1ec7-401c-83fe-76fdf73cc60d,이수아,앱 간편하고 잘 사용합니다 다양한 정보를 확인할 수있고 편리해서 넘 좋네요,5,0,2025-08-15 18:20:07,안녕하세요 고객님. 편리함과 다양한 정보를 동시에 전해드리고 싶었던 마음이 닿은 것 같아 운영자로서 정말 기쁘고 큰 보람을 느낍니다. 앞으로도 더욱 만족스러운 서비스로 보답드리겠습니다 ♥,2025-09-11 17:15:29,Android,kr.co.kbc.cha.android,5,이수아,2025-08-15 18:20:07
4de68de6-8c95-4254-a584-73bf59365c7e,이동호,KB차차차앱은 중고차 알아보기 편하고 유용한 기능을 많이 가지고 있어요. 추천합니다.,5,1,2025-08-15 17:42:38,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!",2025-08-25 09:06:31,Android,kr.co.kbc.cha.android,5,이동호,2025-08-15 17:42:38
379b9bb0-0c82-4187-9617-4a6ace652a83,MA JAEHUN,제 자동차 시세와 자산의 관리를 동시에 할 수 있는 혁신적인 앱이에요. 추천해요!!!!!!,5,0,2025-08-15 16:38:09,"안녕하세요 고객님. 시세 확인도, 자산 관리도 '한 번에' 가능하다는 게 KB차차차의 매력이죠! 이렇게 만족해 주시고 추천까지 해주시니 큰 힘이 됩니다! 앞으로도 '추천받을 만하다'라는 말이 계속 나올 수 있게 달려가겠습니다!!",2025-09-11 17:15:43,Android,kr.co.kbc.cha.android,5,MA JAEHUN,2025-08-15 16:38:09
0698d2e2-db51-42ec-9cb8-1cf3a103401d,유태근,"KB차차차는 중고차 매물 정보가 다양하고 사진과 상세설명이 잘 정리되어 있어 선택이 편했습니다. 가격 비교 기능과 시세 정보가 있어 합리적인 구매 판단에 도움이 됐습니다. 다만, 일부 차량 정보는 업데이트가 늦어 실제 판매 여부를 확인해야 하는 점이 아쉬웠습니다.",5,0,2025-08-15 16:23:02,안녕하세요 고객님. 소중한 경험을 자세히 전해주셔서 감사합니다. 매물 다양성과 시세 비교 기능이 도움이 되셨다니 큰 힘이 됩니다. 말씀해주신 차량 정보 업데이트 부분은 더욱 신속하고 정확하게 반영될 수 있도록 개선해 나가 더 신뢰할 수 있는 KB차차차가 될 수 있도록 노력하겠습니다. 감사합니다!,2025-09-11 17:15:56,Android,kr.co.kbc.cha.android,5,유태근,2025-08-15 16:23:02
94cdbc73-25bd-4e73-ae3b-7594f3e2daa4,백종찬,여기서 비교하면 다른곳보다 편하고 좋아요 ㅎㅎ 완전 추천해요,5,0,2025-08-15 16:19:48,안녕하세요 고객님. 중고차 비교는 역시 차차차! 이렇게 만족해 주시고 추천까지 해주시니 큰 응원이 됩니다. 고객님 곁에 더 든든한 서비스로 달려가겠습니다^^,2025-09-11 17:16:18,Android,kr.co.kbc.cha.android,5,백종찬,2025-08-15 16:19:48
fc239533-d0d3-4e0a-a1a2-5e2702002ccf,나는고양이있어,kb차차차를 통해 중고차 거래를 안심되게 할 수 있을거같아요 중고차 알아보기도 쉬워요,5,0,2025-08-15 16:13:14,안녕하세요 고객님. 중고차 거래는 무엇보다 신뢰가 가장 중요하죠! KB차차차가 든든한 동반자가 될 수 있도록 꾸준히 노력하겠습니다. 감사합니다 고객님^^,2025-09-11 17:16:27,Android,kr.co.kbc.cha.android,5,나는고양이있어,2025-08-15 16:13:14
c8d11424-bb26-4ed6-bb07-7ca52a7d56d2,김요셉,"제 차 시세 알아보려고 깔았는데, 너무 쉽고 정확하게 조회되길래 깜짝 놀랬어요. 신차 가격이랑 비교해서 감가 예상 시세까지 알려주니 좋더라구요. 앱 자체도 복잡하지 않고 첨 쓰는 사람도 헤매지 않게 직관적인게 맘에 들었어요. 중고차 거래 생각하시는 분들께 무조건 추천하고 싶어요!",5,33,2025-08-15 16:07:31,"안녕하세요 고객님. 정성 어린 말씀 진심으로 감사드립니다. 시세 조회와 감가 예상 시세, 직관적인 사용성까지 만족해 주셔서 큰 힘이 됩니다. 말씀해 주신 것처럼 중고차 거래에서 가장 중요한 건 '쉽고 정확한 정보'라고 생각합니다. 앞으로도 고객님께서 안심하고 이용하실 수 있도록 꾸준히 개선해 나가겠습니다. 감사합니다^^",2025-09-11 17:16:40,Android,kr.co.kbc.cha.android,5,김요셉,2025-08-15 16:07:31
c6abc225-b3a0-4c45-9561-db61b7590e4a,조한신,차정보 보기좋음 구매하지 않아도 정보많음,2,0,2025-08-15 16:06:38,안녕하세요 고객님. 차량 정보가 많아 도움이 되셨다니 정말 기쁩니다^^ 앞으로도 누구나 쉽게 비교하고 안심할 수 있도록 꼼꼼히! 챙기겠습니다. 감사합니다!,2025-09-11 17:29:41,Android,kr.co.kbc.cha.android,2,조한신,2025-08-15 16:06:38
3281733a-d3e4-4ef0-b592-2ed149881cca,돈이오브스져,차가 다양해서 좋고 가격도 저렴합니다 ㅎㅎ,5,0,2025-08-15 16:06:28,안녕하세요 고객님. 차값 비교가 쉬워야 진짜 차차차죠! 고객님 덕분에 더 힘내서 달려보겠습니다! 감사합니다^^,2025-09-11 17:11:58,Android,kr.co.kbc.cha.android,5,돈이오브스져,2025-08-15 16:06:28
7161ada4-7164-445c-8d78-5b8f793d6790,김기철,내 차 시세정보 및 관리에 있어서 보기 편하고 중고차 알아보기도 간편하고 좋아요!,5,0,2025-08-15 16:04:12,안녕하세요 고객님. 똑똑한 AI 시세정보와 내차관리 서비스가 역시 차차차의 큰 장점이죠! 고객님께서 해주신 칭찬이 큰 힘이 됩니다. KB차차차만의 장점이 더 잘 느껴지실 수 있도록 꾸준히 개선해 나가겠습니다. 감사합니다!,2025-09-11 17:11:46,Android,kr.co.kbc.cha.android,5,김기철,2025-08-15 16:04:12
52fe3813-1634-4f47-b790-5afa3151c046,성진홍,차량 시세비교가 용이합니다,5,0,2025-08-15 16:03:00,안녕하세요 고객님. 소중한 말씀 감사합니다. 고객님께서 편하게 시세를 비교하실 수 있도록 항상 정확하고 신뢰할 수 있는 정보를 제공해드리겠습니다. 감사합니다!,2025-09-11 17:11:31,Android,kr.co.kbc.cha.android,5,성진홍,2025-08-15 16:03:00
a69c8d38-4592-4395-98b9-4a97c17cfabd,희하,내 차 비교도 할 수 있고 커뮤니티가 잘 되어있습니다 중고차를 구매하거나 차종의 정보를 알 수 있게 잘 되어 있는 어플이라고 생각합니다,5,0,2025-08-15 16:03:00,안녕하세요 고객님. 따뜻한 리뷰 덕분에 KB차차차도 힘껏 달려갑니다! 언제나 든든한 드라이빙 파트너가 되어드릴게요!,2025-09-11 17:10:43,Android,kr.co.kbc.cha.android,5,희하,2025-08-15 16:03:00
1485a09b-39eb-420f-8713-0a05af67c23e,Seungmin nob,중고차 매매에 있어서 합리적이고 다양한 매물들을 많이 보유하고 있어 둘러보기 좋네요 인증도 되있으니 믿고 해볼만한 서비스라고 생각됩니다.,5,0,2025-08-15 16:02:58,안녕하세요 고객님. 따뜻한 마음 전해주셔서 정말 감사합니다. 고객님께서 차를 찾는 여정이 늘 즐겁고 편안할 수 있도록 더 노력하겠습니다! 감사합니다♥,2025-09-11 17:10:29,Android,kr.co.kbc.cha.android,5,Seungmin nob,2025-08-15 16:02:58
3f516e0d-57fa-4a90-a996-48537469c10c,서효진 (서하마),중고차 매매뿐만 아니라 다양한 차에 대한 관리! 그리고 믿을수 있는 KB를 통해 이용할 수 있는 어플입니다,5,0,2025-08-15 16:01:31,안녕하세요 고객님. 차량 관리부터 매매까지 믿고 이용할 수 있는 앱으로 봐주셔서 진심으로 감사합니다. 말씀해주신 신뢰에 보답할 수 있도록 더 편리하고 든든한 서비스로 발전해 나가는 KB차차차가 되겠습니다! 감사합니다!,2025-09-11 17:08:54,Android,kr.co.kbc.cha.android,5,서효진 (서하마),2025-08-15 16:01:31
a5105cb8-e26a-44bb-aa23-900f817d61a5,김희선,내차 시세를 빠르고 간편하게 조회해볼 수 있어 좋았어요,4,0,2025-08-08 17:35:56,안녕하세요 고객님. 간편하고 신속하게 내 차 시세를 확인하실 수 있었다는 말씀에 저희가 드리고자 한 가치가 잘 전해진 것 같아 뿌듯함을 느낍니다. KB차차차는 검증된 데이터를 토대로 신속하면서도 정확한 시세 산출을 위해 늘 노력하고 있습니다. 언제든 믿고 확인하실 수 있는 서비스가 되겠습니다!,2025-09-11 17:06:24,Android,kr.co.kbc.cha.android,4,김희선,2025-08-08 17:35:56
d877a345-75ec-4f30-ac11-15bb9ec6eb77,아가페,너무 좋습니다,5,0,2025-08-08 17:33:10,"안녕하세요 고객님, 따뜻한 말씀 정말 감사합니다. 고객님께서 '너무 좋다'고 느껴주신 순간이 저희에게는 큰 보람으로 느껴집니다. KB차차차를 통해 언제나 만족과 신뢰를 드릴 수 있도록 지속 노력해나가겠습니다. 감사합니다^^",2025-09-11 17:06:07,Android,kr.co.kbc.cha.android,5,아가페,2025-08-08 17:33:10
dfce58f6-d065-4f83-9393-56c63a2cb17b,SOOJIN PARK,내차팔기셀프시 계속 데이터오류로 진행이안됨. 지우고다시해도 안됨. 시간낭비. 다른 엔카나 이런데가날것같음.,1,0,2025-08-05 15:55:29,"안녕하세요 고객님, KB차차차 입니다. 저희 서비스를 이용하시던 중에 불편함을 느끼시게 해드려 대단히 죄송합니다. 불편함을 느끼셨음에도 불구하고 의견 남겨주심에 또한 감사드리며, 내차팔기 셀프 진행 시 보다 안정적이고 개선된 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 기회가 되신다면 KB차차차를 다시 한 번 찾아주시길 소망합니다. 한 걸음 한 걸음 고객님 곁으로 다가가는 KB차차차가 되도록 노력하겠습니다. 감사합니다.",2025-09-11 17:05:54,Android,kr.co.kbc.cha.android,1,SOOJIN PARK,2025-08-05 15:55:29
543b9900-7632-45da-ad1e-f531a8c2ff46,ko ko,동시에 올린 3개의 앱중에 제일 엄청 꼼꼼하게 자세하게 차량 검진을 함 전문적으로 느껴져서 오히려 좋음 근데 하늘에 맹세코 차를 수리하거나 고친적이 전혀 없는데 뒷판이 교체된 흔적이 있다고 그렇게 올림 진짜ㅋㅋ너무 억울하고 당황;신차로 구매해서 3만도 타지않은 차고 타이어 엔진오일 교체 말고 수리를 한 적이 1도 없음; 타 업체 총 3개앱으로 검진해서 올린건데 여기서만 그렇게 판단내리고 가격도 젤 후려쳐짐 아무리 아니라고해도 자기가 보기엔 그래서 어쩔 수 없다고함 ㅋㅋ 진짜 어이가 없음 어차피 본인이 그렇게 검진했다는데 뭐 더이상 거론해봤자 의미도 없고 다른 앱도 올렸으니 그냥 날도 더운데 소모전 할 이유도 없어서 알았다고하고 경매 시작했는데 역시나 가격 후려쳐지고 결국 다른앱에서 판매진행 중이지만 사람하는 일이나 당연히 이런일 저런일 생길수도 있지만 진짜 이건 차가격에 너무 영향을 주는 부분이라 이런 실수가 일어나는건 좀 더 보완책이 필요할 듯,1,56,2025-08-02 21:37:15,"안녕하세요 고객님, KB차차차 입니다. 고객님께서 소중히 운행해오신 차량을 저희 KB차차차를 통해 판매 진행하시고자 하셨는데, 이런 불편함을 느끼게 해드려 너무 죄송합니다. 더불어 KB차차차의 개선을 위해 이렇게 상세히 리뷰 남겨주신데 대해 감사드립니다. 말씀주신 차량 검진 부분에 대해서는 실수나 오류가 없도록 관련 프로세스를 다시 한 번 확인하여 더 나은 서비스를 제공드릴 수 있도록 노력하겠습니다. 다시 한 번 KB차차차를 찾아주신다면 KB차차차를 통해 만족을 느끼실 수 있도록 언제나 노력하는 KB차차차가 되겠습니다. 고객님의 관심에 항상 감사드립니다!",2025-09-11 17:05:34,Android,kr.co.kbc.cha.android,1,ko ko,2025-08-02 21:37:15
6e8abadb-5f60-4d09-9321-f74253bd7cef,호피,"회원가입, 로그인, 아이디비번찾기 오류가 많음.",1,1,2025-07-22 14:45:01,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",2025-08-25 09:03:40,Android,kr.co.kbc.cha.android,1,호피,2025-07-22 14:45:01
04ed7829-943a-4169-88a6-cbceeb21fec3,그까이꺼,조금 제미없음,4,0,2025-07-20 02:03:28,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",2025-08-25 09:03:37,Android,kr.co.kbc.cha.android,4,그까이꺼,2025-07-20 02:03:28
da0c4317-bd4f-47fd-8e4b-f7fc6372dbe2,김순옥,처음뵙는데도 믿음이 가는 진솔한 만남였어요 만족했습니다,5,0,2025-07-19 07:43:00,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:03:27,Android,kr.co.kbc.cha.android,5,김순옥,2025-07-19 07:43:00
e439668c-873b-4204-bcf1-bb794d19ccee,김성륜,차량을 보다가 로그인 했을때 보던 차량이 아닌 메인 화면으로 돌아가는게 과연 맞는것일까 고민해보시면 좋을것 같습니다,2,0,2025-07-06 22:09:58,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.
",2025-08-25 09:03:19,Android,kr.co.kbc.cha.android,2,김성륜,2025-07-06 22:09:58
cf1a3e07-adc0-4685-a011-effe6c955bcc,RED HONG (RED),UI 디자인 누가함 도대체.... 00년대 필나네,3,0,2025-06-28 15:49:04,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",2025-08-25 09:03:13,Android,kr.co.kbc.cha.android,3,RED HONG (RED),2025-06-28 15:49:04
f5bb9405-5df7-4027-8e43-7085cf857c98,박세리,깔끔하고 유용해요~,5,0,2025-06-27 19:43:20,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:03:05,Android,kr.co.kbc.cha.android,5,박세리,2025-06-27 19:43:20
7ee46917-b3e4-49e6-9b95-392366f6ca93,최성경,kb차차차 덕분에 중고차도 더 믿고 구매할 수 있을 것 같아요~,5,1,2025-06-27 17:20:35,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:03:04,Android,kr.co.kbc.cha.android,5,최성경,2025-06-27 17:20:35
e11e3e4f-fa30-4cad-a370-6c6e928b7aa5,gu ggle,차를 중고로 매매할 수 있어서 좋아요. 깨끗하게 잘 쓰고 나서 다시 좋은 가격에 매도하여 다시 목돈을 마련할 기회가 되네요. 첫 차는 여기서 중고차로 사려구요. 좋은 구매 합니다~,5,0,2025-06-27 17:17:21,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:03:01,Android,kr.co.kbc.cha.android,5,gu ggle,2025-06-27 17:17:21
0177619d-07b7-42b7-8d20-2c6d40b26247,멋쟁이신사,정말 잘 쓰고있는 앱입니다 차에 대한 많은 정보를 얻을 수 있고 깔끔한 앱 기동성으로 사용하기도 편하네요 차가 있으신 분들에게는 최고의 앱이고 앞으로도 자주 사용하게 될거같아요!,5,0,2025-06-27 16:53:32,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:03:00,Android,kr.co.kbc.cha.android,5,멋쟁이신사,2025-06-27 16:53:32
24e035f3-4d9f-4b43-a93a-462ed6174aab,김용관,아주 잘쓰고있습니다,5,0,2025-06-27 16:38:49,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:02:57,Android,kr.co.kbc.cha.android,5,김용관,2025-06-27 16:38:49
91084b4c-8851-46f4-b8d3-0fed816ad9be,김한별,중고차 거래앱으로 시세파악을 할 수 있어서 좋습니다 ㅎ,5,0,2025-06-27 16:26:22,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:02:56,Android,kr.co.kbc.cha.android,5,김한별,2025-06-27 16:26:22
b14c2396-5486-434c-9d0e-287ce1992591,깡깡,kb차차차앱으로 중고차 거래를 간편하게 안전하게 할수 있어서 너무 좋아요 차량검색과 비교가 정확하고 편리합니다 강력 추천합니다,5,0,2025-06-27 16:25:18,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:02:52,Android,kr.co.kbc.cha.android,5,깡깡,2025-06-27 16:25:18
09f803b9-bf59-43d6-aafe-100e91f96a06,백기철,앱 구성이 아주 좋습니다.,5,0,2025-06-27 16:16:14,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:02:51,Android,kr.co.kbc.cha.android,5,백기철,2025-06-27 16:16:14
406ae669-de5d-46c6-923b-3ceb7d141eae,Google 사용자,좋아요!,5,0,2025-06-27 16:12:08,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-25 09:02:49,Android,kr.co.kbc.cha.android,5,Google 사용자,2025-06-27 16:12:08
b92dd955-ea75-4bf8-9d99-da880072857c,겨리튜브,"다른 어플보다 구성이 잘되어있다. 나름 잘사용중이며 시세조회용으로도 좋다 굿 차량종류도 많고, 매물도 많아서 중고차 어플중 최고",5,1,2025-06-27 16:10:16,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를
거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요.
소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다",2024-06-07 18:55:41,Android,kr.co.kbc.cha.android,5,겨리튜브,2025-06-27 16:10:16
5089a5ae-9c4d-4334-b809-c3c8b3161b03,suu H,쉽게 비교해볼수있고 앱 사용하기도 편해요 다양한 이벤트도 있어서 좋아요,5,0,2025-06-27 16:06:21,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를 거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다",2025-08-26 18:30:21,Android,kr.co.kbc.cha.android,5,suu H,2025-06-27 16:06:21
68f0f14c-9797-4264-86c6-aec6f8450002,한규태,예전에 비해 정말 좋아졌네요! 중고차 신뢰도 높이는데 많은 기여를한거같아요ㅎ,5,0,2025-06-27 16:06:10,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를 거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다",2025-08-26 18:30:27,Android,kr.co.kbc.cha.android,5,한규태,2025-06-27 16:06:10
ab37b861-e829-45aa-b5d0-d8d66b124742,허준형,KB 차차차 어플은 혜택이 좋은 것 같아요!!,5,0,2025-06-27 16:05:19,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를 거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다",2025-08-26 18:30:33,Android,kr.co.kbc.cha.android,5,허준형,2025-06-27 16:05:19
ccc63293-e0d8-4f39-bdc2-540ea11e2c76,이이동규,앱 ui가 깔끔하고 사용하기 간편해서 좋았어요. 원하는 차량 검색도 다양한 조건에 맞춰서 검색할 수 있는 점이 맘에듭니다!,5,0,2025-06-27 16:05:03,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를 거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다",2025-08-26 18:30:39,Android,kr.co.kbc.cha.android,5,이이동규,2025-06-27 16:05:03
bf653ea7-9b9b-4098-8f82-e0fb1d82592d,쪼나무,중고차 살때 너무 좋아요!! 추천합니다,5,0,2025-06-27 16:04:31,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를 거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다",2025-08-26 18:30:44,Android,kr.co.kbc.cha.android,5,쪼나무,2025-06-27 16:04:31
0ee43978-81b9-47be-b59d-e13a4d4f85b2,*채윤,잘 사용하고 있습니다~ 더 합리적인 가격이면 좋겠어요,5,0,2025-06-27 16:03:53,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",2025-08-27 08:44:11,Android,kr.co.kbc.cha.android,5,*채윤,2025-06-27 16:03:53
