platform,author,rating,title,content,date,thumbs_up,developer_reply,app_identifier,ap_version
Android,임효성,1,,"차 두대를 견적을 받아보았지만 항상 최저가네요.타사 비해 너무 차이납니다,,제일 기분 나쁜건 최저가 경매 하시는분들 쩌리인지 먼지 터무니없는 금액을 제시하시는데...다음에는 절대 이 앱을 사용할 일은 없을꺼 같습니다.",2025-10-28 20:40:31,3.0,"안녕하세요, 임효성님. 헤이딜러 입니다🚙 헤이딜러를 믿고 이용해주셨는데 아쉬운 경험을 드려 마음이 무겁습니다🙏 헤이딜러는 비공개 입찰 방식으로, 딜러는 본인 견적만 확인할 수 있습니다. 경매 종료 후 견적 금액이 만족스럽지 않으시다면 재경매를 통해 다시 견적을 받아보실 수 있습니다. 심사센터에서 경매 후 모든 견적을 모니터링하여 시세에 맞지 않는 견적은 정책에 따라 엄격히 조치합니다. 효성님께서 받으신 견적에 대해 저희가 확인해볼 수 있도록 헤이딜러 앱 내 채팅으로 차량번호를 남겨주실 수 있을까요? 더 만족스러운 서비스 드리기 위해 노력하겠습니다. 죄송합니다.",kr.perfectree.heydealer,
Android,고민수,5,,아주 대만족합니다 감사합니다,2025-10-28 19:41:16,0.0,,kr.perfectree.heydealer,7.78.0
Android,최현종,1,,앱다운로드가 되지 않습니다,2025-10-28 19:14:54,0.0,"안녕하세요, 최현종님. 헤이딜러 입니다🚙 원활한 서비스를 제공해드리지 못해 죄송합니다. https://support.google.com/googleplay/answer/7513003?hl=ko 링크를 활용하셔서 다운로드 오류를 해결하실 수 있습니다. 만약 위 링크의 방법으로도 해결되지 않는다면, 겪으신 불편 자세히 여쭙고 빠르게 조치 도와드리겠습니다🙏 정확하게 확인 후 안내드리기 위해 헤이딜러 마경렬 매니저(010-9217-1385)로 스크린샷을 촬영해서 보내주실 수 있을까요? 번거로움 드려 죄송합니다.",kr.perfectree.heydealer,
Android,홍순태,5,,모든과정을 편하게 먼져 고지 해주시고 일진행이 되어서 궁금한것 없이 판매하게 되어서 너무 만족스러웠습니다~다음에도 이용하겠습니다~~~ 적극 추천드려요,2025-10-28 18:23:46,0.0,,kr.perfectree.heydealer,7.78.0
Android,에에버,5,,감사합니다,2025-10-28 16:34:57,0.0,,kr.perfectree.heydealer,7.78.0
Android,한성호,5,,저도 처음에는 이용 안했던곳이라 거래하고 싶지 안했는데 거래 완료후 100% 만족합니다. 매도나 매수 하실분들께 헤이딜러 적극 추천 합니다.,2025-10-28 16:19:52,0.0,,kr.perfectree.heydealer,7.77.0
Android,민로씨,5,,이 어플 정말 최고에요,2025-10-28 13:00:13,0.0,,kr.perfectree.heydealer,7.78.0
Android,강대현,5,,후회하시지 않을껍니다.^^,2025-10-28 12:27:02,0.0,,kr.perfectree.heydealer,7.77.0
Android,in kyu lim,5,,내차 팔때는 여기 헤이딜러,2025-10-28 12:20:19,0.0,,kr.perfectree.heydealer,7.77.0
Android,홍재기,5,,잘 이용했어요,2025-10-28 10:40:29,0.0,,kr.perfectree.heydealer,7.78.0
Android,아름다운날서기,5,,깔끔한처리!,2025-10-28 10:19:14,0.0,,kr.perfectree.heydealer,7.77.0
Android,이광원,5,,모든면에서 중고차판매의 최고봉인것 같네요..^^,2025-10-28 10:13:19,0.0,,kr.perfectree.heydealer,7.78.0
Android,배호길,5,,차량을 떠나 보내면서 그동안 사용한 차량에 대한 정확한 진단을 받아 좋았어요,2025-10-28 06:19:42,0.0,,kr.perfectree.heydealer,7.77.0
iOS,싸이클론,5,헤이딜러로 가격을 잘받았네요,"다른 어플들 이용해서 견적 받았지만 헤이딜러 금액이 가장 좋았습니다.
견적은 발품이지만 헤이딜러가 답인것 같습니다.
여튼 만족스런 거래였습니다.",2025-10-28 04:25:17,,,980166975,
Android,서중,5,,신속하고. 친절한 설명 확실한 약속이행 정말 대만족입니다,2025-10-28 01:45:08,0.0,,kr.perfectree.heydealer,7.78.0
Android,조준희,1,,업데이트하래서 업데이트했더니 갑자기 uuid 에러뜨면서 실행이 안됩니다. 플립5인데 왜 그런거죠?,2025-10-27 22:58:10,0.0,"안녕하세요, 헤이딜러 입니다🚙 앱 이용에 불편드려 죄송합니다. 10월 27일 오후 일시적으로 발생했던 오류는 28일 오전 조치 완료됐습니다. 혹시 아직 오류가 해결되지 않았다면, 보고 계신 화면을 스크린샷으로 찍어서 헤이딜러 앱 내 채팅으로 보내주실 수있을까요? 🙏 꼼꼼히 확인하여 빠른 조치를 노력하겠습니다. 감사합니다.",kr.perfectree.heydealer,7.78.0
iOS,soddl007,5,중고차 매매,앱 이용시 좋은 가격에 매도가능합니다,2025-10-27 22:36:26,,,980166975,
Android,최진,4,,경매 후 딜러방문의 경우 방문 검차시 내용과 실제 금액의 차이가 크게 나타납니다. 평가사를 통한 검차 후 경매를 진행하는게 더 좋겠습니다.,2025-10-27 22:33:15,1.0,,kr.perfectree.heydealer,7.77.0
Android,정덕현,5,,대박나세요,2025-10-27 21:51:14,0.0,,kr.perfectree.heydealer,7.77.0
Android,이충혁,5,,너무만족합니다~^^,2025-10-27 21:48:47,0.0,,kr.perfectree.heydealer,7.77.0
Android,김수정,5,,좋은가격에 팔수있고 신속 정확합니다,2025-10-27 19:10:59,0.0,,kr.perfectree.heydealer,7.77.0
Android,푸쳐핸섭,5,,재경매 꼭 하세요,2025-10-27 17:16:24,0.0,,kr.perfectree.heydealer,7.77.0
Android,문승일 (알바트로스),5,,이양이면 직접 올려서 진행하시기 바랍니다.,2025-10-27 17:13:01,0.0,,kr.perfectree.heydealer,7.77.0
Android,터프가이월드회장,5,,아주 빠르고 조아요,2025-10-27 16:38:36,0.0,,kr.perfectree.heydealer,7.77.0
Android,박장원,5,,👍,2025-10-27 15:20:31,0.0,,kr.perfectree.heydealer,7.77.0
Android,주르지아TV,5,,굿,2025-10-27 14:41:51,0.0,,kr.perfectree.heydealer,7.77.0
Android,성명식,5,,차량 판매가 간편하고 편리해서 아주좋네요,2025-10-27 11:15:13,0.0,,kr.perfectree.heydealer,7.77.0
iOS,김스탠다드,5,중고차 판매,플랫폼 너무 좋아요 첫거랴 딜러님도 친절하시고 좋았습니더 믿고 거래도 계속 할래요,2025-10-27 00:53:35,,,980166975,
iOS,쥐인111,5,거래 주선 감사합니다.,"제로경매로 하니 감가도 없고 좋네요. 전에 제로로 안하고 그냥 헤이딜러경매로만 했을때는 오신 업자분이 엄청 감가를 때려도 인정상? 그냥 좋은게 좋은거지 하고 넘겼고 다신 헤이딜러 안해야지 했었습니다. 
이번에 제로로 하니 차를 보내는 샤운한 마음도 만회가 되네요. 고생들 하셨고요. 와서 평가해 주신 분도 친절히 잘 설명해 주셔서 전반적으로 다 원만하게 진행되었습니다. 감사합니다.",2025-10-26 23:54:32,,,980166975,
Android,no names,3,,시장가 보단 딜러상사 매입가 기준인것같네요. 주요부품들 올수리 끝낸차량이라 시장가에 팔아도 수리비보다 손해인데 매입가는 시장가에기본 30퍼는 깎나봅니다. 차상태는 반영 안해주는것같아요.,2025-10-26 15:37:25,0.0,"안녕하세요, 헤이딜러 입니다🚙 아쉬운 경험드려 마음이 무겁습니다. 주요 부품 올 수리하며 관리하신 차량이라 속상한 마음이 더 크셨을 것 같습니다.🙏 무척 아쉽게도 헤이딜러 경매는 매매상사에서 매입하는 도매가 기준으로 제시합니다. 경쟁 입찰을 통해 높은 견적으로 입찰하도록 유도하지만, 소매 시세와 차이가 있을 수 있는 점 너른 양해 부탁드립니다. 또한 경매 종료 후 견적 금액이 만족스럽지 않으시다면 재경매를 통해 다시 견적을 받아보실 수 있습니다. 시세와 맞지 않는 견적을 받으셨다면, 확인해볼 수 있도록 헤이딜러 앱 내 채팅으로 알려주실 수 있을까요? 더 만족스러운 서비스 드리기 위해 노력하겠습니다. 죄송합니다.",kr.perfectree.heydealer,7.77.0
Android,광화문백선생,5,,사용하기 굉장히 편리하고 좋습니다,2025-10-26 14:42:43,0.0,,kr.perfectree.heydealer,7.76.0
iOS,무스마76,5,헤이딜러,빠르고 좋네요,2025-10-26 08:04:46,,,980166975,
Android,이숙희,5,,박성훈 대표님과 기분좋은거래 감사합니다~,2025-10-25 16:59:40,0.0,,kr.perfectree.heydealer,7.77.0
Android,심종수,5,,정확하고 만족하는가격에 좋은 매매였어요 넘감사했어요,2025-10-25 16:25:10,0.0,,kr.perfectree.heydealer,7.77.0
Android,강재석,5,,다른 분 보다 잘 나왔으니 좋네요,2025-10-25 12:17:05,0.0,,kr.perfectree.heydealer,7.77.0
Android,H J (HYUNSNX),4,,조아요,2025-10-24 17:10:31,0.0,,kr.perfectree.heydealer,7.77.0
Android,김지영,5,,이렇게 쉽고 편하게 ~짱입니다.,2025-10-24 16:06:32,0.0,,kr.perfectree.heydealer,7.77.0
Android,sungki jung,5,,최고예요,2025-10-24 15:38:33,0.0,,kr.perfectree.heydealer,7.77.0
Android,백미경,5,,처음 이용해봤는데 정말 편하고 좋았어요,2025-10-24 15:19:32,0.0,,kr.perfectree.heydealer,7.77.0
Android,이경록,5,,신속하게처리. 강추합니다,2025-10-24 14:53:43,0.0,,kr.perfectree.heydealer,7.77.0
Android,Dongho Kim,5,,금액 생각보다 진심 잘받았고 예약일정 빠르게 변경 대응해줘서 엄청 편함,2025-10-24 14:47:36,0.0,,kr.perfectree.heydealer,7.77.0
Android,진스테파노,5,,생각보다 쉽고 빠르게 가격도 나쁘지 않게 잘 해주셨습니다. 감사합니다,2025-10-24 11:52:35,0.0,,kr.perfectree.heydealer,7.77.0
Android,김태은,5,,평가부터 입금까지 너무 원활하게 신경 쓸 일 없이 처리됐네요 추천합니다. 고생 많이하고. 주인 잘 못 만나 많이 못달린 쏘나타야 새 주인 만나서 신나게 달리고 댕기렴~~~!!!,2025-10-24 09:56:39,0.0,,kr.perfectree.heydealer,7.77.0
Android,김광수,5,,매우 만족합니다,2025-10-23 15:11:53,0.0,,kr.perfectree.heydealer,7.77.0
Android,김성호,5,,정말 좋아요..^^,2025-10-23 13:34:17,0.0,,kr.perfectree.heydealer,7.77.0
Android,전영환,5,,업무 처리가 신속하고 가격 경쟁력이 있어 너무 좋습니다.,2025-10-23 11:47:18,0.0,,kr.perfectree.heydealer,7.76.0
Android,정문영,5,,처리 깔끔 합니다,2025-10-23 10:22:40,0.0,,kr.perfectree.heydealer,7.77.0
Android,김요환,5,,"차량 평가부터 꼼꼼하게 분석하시고 경매, 인도까지 앱을 통해 안내해주셔서 아주 만족합니다!!! 서류도 아주 간편하고 대금도 조기 송금해주시고 믿고 맡길 수 있는 헤이딜러 강추합니다~~^^",2025-10-23 09:35:18,0.0,,kr.perfectree.heydealer,7.77.0
Android,오미화,5,,"신세계 입니다. 너무 편하고 빠르고 신속하고 일처리 끝내주네요, 다음에 또 이용 허겠습니다. 지인들에게 추천 합니다. 감사 합니다.",2025-10-23 06:13:52,0.0,,kr.perfectree.heydealer,7.77.0
Android,정여원,5,,신속 깔끔,2025-10-22 23:00:24,0.0,,kr.perfectree.heydealer,7.77.0
Android,박정훈,5,,신뢰할 수 있는 중고차 매매 사이트..^^,2025-10-22 22:46:57,0.0,,kr.perfectree.heydealer,7.77.0
Android,소중히여김,5,,처음으로 차를 매도했지만 어려움없이 적당한 가격으로 할수있었습니다. 헤이딜러 매우 신뢰가 갑니다,2025-10-22 22:44:14,0.0,,kr.perfectree.heydealer,7.77.0
iOS,아싸라비우,5,중고차 처분경로로 최고,헤이딜러는 단순하게 몇명의 판매자를 통하지않고 전국의 수많은 딜러에게 자신의 차량을 평가받고 제대로 값을 받아볼수있어 매우 혁신적이고 편한 중고차 처분앱이라고생각합니다. 덕분에 빠르고 간편하게 좋은가격에 차를 정리하여 대단히 고맙습니다. 헤이딜러 쵝오에요,2025-10-22 22:38:50,,,980166975,
Android,매니져,5,,좋은 가격 너무 감사합니다~~^^,2025-10-22 21:40:26,0.0,,kr.perfectree.heydealer,7.76.0
Android,김정길,5,,굿,2025-10-22 18:31:49,0.0,,kr.perfectree.heydealer,7.77.0
Android,tty,5,,"차량 매매 시스템이 쉽고 편리하게 잘 구축되어있고, 더구나 든든한 책임 신뢰 기반 거래 시스템이라 차량 매매시 믿고 든든하게 거래 잘 할 수 있었습니다. 고맙습니다.",2025-10-22 17:57:34,0.0,,kr.perfectree.heydealer,7.77.0
Android,김양균,5,,헤이딜러를 통해 너무 좋은 거래를 했습니다,2025-10-22 12:11:39,0.0,,kr.perfectree.heydealer,7.77.0
Android,한성원,4,,일단 쉽습니다,2025-10-22 09:54:40,0.0,,kr.perfectree.heydealer,7.77.0
Android,갈종갑,5,,자세한설명과 차매매가 원할히 이루어져서 순조럽게 차량을 인도되어 좋았습니다,2025-10-21 23:46:21,0.0,,kr.perfectree.heydealer,7.77.0
Android,이원용,5,,다음에도 부탁드려요,2025-10-21 19:06:50,0.0,,kr.perfectree.heydealer,7.77.0
Android,노필호,5,,자동차출장검수부터 탁송판매까지 완벽합니다 너무깔끔해요,2025-10-21 09:07:21,0.0,,kr.perfectree.heydealer,7.76.0
Android,전범철,5,,좋은 가격에 깔끔히 비대면으로 거래가 되어 좋았습니다,2025-10-21 08:42:15,0.0,,kr.perfectree.heydealer,7.77.0
iOS,Catsle66,5,합리적구매와매도,"신속정확한평가신뢰성있는거래
너무좋은 앱",2025-10-21 06:53:41,,,980166975,
iOS,zinsmac,5,좋으네,요,2025-10-21 02:10:16,,,980166975,
iOS,경훈스,5,Good!!!,Very Good,2025-10-20 23:55:16,,,980166975,
iOS,살로몬박,5,헤이딜러 나에 걱정을 날려버리다…,자동차 직접 판매는 처음이라 걱정 했지만 헤이딜러가 모든 문제를 해결해줫어요. 다음에도 헤이딜러로 할게요.,2025-10-20 23:33:43,,,980166975,
iOS,kwontoday,5,어우,좋은데?,2025-10-20 20:49:27,,,980166975,
iOS,깔롱드,1,판매,말도 안되는 금액찍고와서 감가 때려버리는데 이게맞나요??높은금액에 사람 혹하게하고 제로로하면 경매랑 2-300만원 차이나고 처음부터 금액을 합당하게 넣어야되는거 아닌가요??그래놓고 헤이딜러 감가없게 좋은거래 했다고 별점 좋게해달라고 하네요 내차 평균 시세도 견적받아보면 다르고 금액이 높으면 감가걱정부터합니다 이렇게 악용하는걸 방지 좀 부탁드려요,2025-10-20 19:36:50,,,980166975,
Android,4455jini,5,,빠른 거래 성사,2025-10-20 19:19:35,0.0,,kr.perfectree.heydealer,7.76.0
Android,신우송,5,,좋아요...굳굳굳,2025-10-20 18:44:37,0.0,,kr.perfectree.heydealer,7.76.0
Android,그림맨,5,,아주 좋아요,2025-10-20 16:24:44,0.0,,kr.perfectree.heydealer,7.76.0
Android,gksckd,5,,공개 칭찬합니다,2025-10-20 11:09:18,0.0,,kr.perfectree.heydealer,7.76.0
iOS,찐제로,5,앱 사용 만족입니다,다음에 차 살 때 또 해보려구요,2025-10-20 03:10:55,,,980166975,
Android,김영철,5,,중고차 거래는 최고입니다 딜러분들이 많이참석하여주셔서 가격을 생각한게 이루어집니다 감사합니다,2025-10-19 14:34:57,0.0,,kr.perfectree.heydealer,7.76.0
Android,김정수,5,,오랜 친구 좋은가격에 잘보내줬습니다,2025-10-19 12:20:44,0.0,,kr.perfectree.heydealer,7.76.0
Android,이충희,5,,완벽합니다. 감사합니다,2025-10-18 17:23:51,0.0,,kr.perfectree.heydealer,7.76.0
Android,조정임,5,,굿 초이스 굿 굿이요~~^^,2025-10-17 20:19:43,0.0,,kr.perfectree.heydealer,7.76.0
Android,김은수,5,,적극 추천하고 싶습니다.,2025-10-17 19:55:51,0.0,,kr.perfectree.heydealer,7.76.0
Android,성중보,5,,중고차거래 최고 입니다,2025-10-17 18:44:43,0.0,,kr.perfectree.heydealer,7.76.0
iOS,제니시스87,5,앱사용후기,"처음해 보았는데
너무 쓰기좋았어요
디테일이. 넘. 맘에듭니다
감사합니다^^",2025-10-16 03:05:04,,,980166975,
iOS,Dressupco,5,무조건 헤이딜러 최고입니다~^^,긴말필요없습니다 경험해본 제가 자신있게말씀드립니다 타던차 판매는 헤이딜러네요 거래하는서로간에신뢰가 뭔지 느낄수있는 기분좋은 곳입니다 감히 저를비롯한 지인들에게 자신있게 권할수있는 그런 앱입니다^^,2025-10-16 00:25:38,,,980166975,
iOS,부속시대,5,완전만족합니다,"차를 팔기전 차에대한 꼼꼼한 검수와 
현제 차량 상태를 친절하게 설명해주셨습니다
경매부터 탁송까지 정말 깔끔하게 진행되어서 만족했습니다👍👍",2025-10-14 06:31:56,,,980166975,
iOS,다팔래,5,굿!!!,좋은가격에 잘 판매했어요!!,2025-10-14 04:22:20,,,980166975,
iOS,리니지2314,5,차 팔때 헤이딜러,정말 편하게 좋은 가격으로 판매할 수 있습니다,2025-10-13 01:55:07,,,980166975,
iOS,클로버3,5,처음 해보지만 어렵지 않았어요.,"세상이 좋아졌네요. 차를 폰으로 팔고, 사고 한다니요. 친구가 추천해서 헤이딜러를 알게 되었고, 오래된 차를 보냈는데요. 여러 딜러분들이 있어서 비교할 수 있고, 시스템이 잘 정리되어 있어서 초보자인 저도 어렵지 않게 이용할 수 있었습니다.",2025-10-11 07:30:20,,,980166975,
iOS,로에베,5,좋은 거래 입니다,많은 분들이 오셔서 유막인지 엄청 찍어보시는데  그게좀 아쉽네요 ㅠㅠ,2025-10-10 04:01:15,,,980166975,
iOS,피카파카,5,편리하게 사용가능해요,"앱을 너무나 쉽게 사용할수 있게 개발 해 주시고, 바로바로 업데이트하여 보여주셔서 좋았어요",2025-10-10 03:21:37,,,980166975,
iOS,지우수연,5,신속정직,유튜브 보다나의의견은 좋아요,2025-10-10 03:02:14,,,980166975,
iOS,람보르th,5,첫거래,처음으로 내차파기를 했는데 너무나 좋은 거래였습니다,2025-10-09 01:38:09,,,980166975,
iOS,문어왕발잉,5,성공적인 판매,신속 정확하게 감가없이 판매 잘 하였습니다👍,2025-10-04 15:04:26,,,980166975,
iOS,Young8e,5,헤이딜러 판매후기,깔끔한 진행이 좋았습니다,2025-10-04 08:32:28,,,980166975,
iOS,뽕츠,5,중고차 매매,정직하고 믿을수있는 중고차 매매 헤이딜러~👍,2025-10-02 05:58:39,,,980166975,
iOS,redhuk,1,.,.,2025-10-02 00:22:43,,,980166975,
iOS,조catch,5,헤이딜러 쵝오👍,"헤이딜러 앱으로 너무도 편하게 차량 매각 잘하게 되었어요
즉각적인 업무처리.
약속시간. 공정한 심사. 딜가격제시까지
정말 마음에 쏘옥! 들게 거래해주셨어요
감사드려요💜",2025-10-01 02:42:11,,,980166975,
iOS,새로운후니,5,중고차 매매는 헤이딜러,넘 좋아요. 편해요 빨라요 걱정 없어요 깔끔해요,2025-09-30 23:21:48,,,980166975,
iOS,카프리굿,5,편리하고 고마운 앱,반신반의했는데 이용해보니 너무 편리하고 체계적이네요,2025-09-30 16:02:52,,,980166975,
